
2022-01-12T04:04:52.094797600Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.MeasureScope$layout$1.placeChildren(MeasureScope.kt:68)

2022-01-12T04:04:52.095796100Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.LayoutNode$layoutChildren$1.invoke(LayoutNode.kt:958)

2022-01-12T04:04:52.097796900Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.LayoutNode$layoutChildren$1.invoke(LayoutNode.kt:943)

2022-01-12T04:04:52.097796900Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.snapshots.SnapshotStateObserver.observeReads(SnapshotStateObserver.kt:126)

2022-01-12T04:04:52.098796500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.OwnerSnapshotObserver.observeReads$ui(OwnerSnapshotObserver.kt:88)

2022-01-12T04:04:52.099794300Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.OwnerSnapshotObserver.observeLayoutSnapshotReads$ui(OwnerSnapshotObserver.kt:62)

2022-01-12T04:04:52.102795Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.LayoutNode.layoutChildren$ui(LayoutNode.kt:943)

2022-01-12T04:04:52.103793400Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.LayoutNode.onNodePlaced$ui(LayoutNode.kt:929)

2022-01-12T04:04:52.104795700Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.InnerPlaceable.placeAt-f8xVGno(InnerPlaceable.kt:130)

2022-01-12T04:04:52.107795100Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno(Placeable.kt:31)

2022-01-12T04:04:52.109795400Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50(Placeable.kt:370)

2022-01-12T04:04:52.109795400Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50$default(Placeable.kt:203)

2022-01-12T04:04:52.110795400Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.DelegatingLayoutNodeWrapper$measure$1$1.placeChildren(DelegatingLayoutNodeWrapper.kt:125)

2022-01-12T04:04:52.110795400Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.DelegatingLayoutNodeWrapper.placeAt-f8xVGno(DelegatingLayoutNodeWrapper.kt:113)

2022-01-12T04:04:52.111794900Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno(Placeable.kt:31)

2022-01-12T04:04:52.112794400Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50(Placeable.kt:370)

2022-01-12T04:04:52.113794900Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50$default(Placeable.kt:203)

2022-01-12T04:04:52.115794600Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.DelegatingLayoutNodeWrapper$measure$1$1.placeChildren(DelegatingLayoutNodeWrapper.kt:125)

2022-01-12T04:04:52.116794400Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.DelegatingLayoutNodeWrapper.placeAt-f8xVGno(DelegatingLayoutNodeWrapper.kt:113)

2022-01-12T04:04:52.117794500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno(Placeable.kt:31)

2022-01-12T04:04:52.117794500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50(Placeable.kt:370)

2022-01-12T04:04:52.119795700Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50$default(Placeable.kt:203)

2022-01-12T04:04:52.121795Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.DelegatingLayoutNodeWrapper$measure$1$1.placeChildren(DelegatingLayoutNodeWrapper.kt:125)

2022-01-12T04:04:52.122794800Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.DelegatingLayoutNodeWrapper.placeAt-f8xVGno(DelegatingLayoutNodeWrapper.kt:113)

2022-01-12T04:04:52.123799200Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno(Placeable.kt:31)

2022-01-12T04:04:52.124795200Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50(Placeable.kt:370)

2022-01-12T04:04:52.124795200Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50$default(Placeable.kt:203)

2022-01-12T04:04:52.125795400Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.DelegatingLayoutNodeWrapper$measure$1$1.placeChildren(DelegatingLayoutNodeWrapper.kt:125)

2022-01-12T04:04:52.125795400Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.DelegatingLayoutNodeWrapper.placeAt-f8xVGno(DelegatingLayoutNodeWrapper.kt:113)

2022-01-12T04:04:52.126794400Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno(Placeable.kt:31)

2022-01-12T04:04:52.127793500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50(Placeable.kt:370)

2022-01-12T04:04:52.128795100Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50$default(Placeable.kt:203)

2022-01-12T04:04:52.129793800Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.DelegatingLayoutNodeWrapper$measure$1$1.placeChildren(DelegatingLayoutNodeWrapper.kt:125)

2022-01-12T04:04:52.132795400Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.DelegatingLayoutNodeWrapper.placeAt-f8xVGno(DelegatingLayoutNodeWrapper.kt:113)

2022-01-12T04:04:52.133795700Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno(Placeable.kt:31)

2022-01-12T04:04:52.133795700Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50(Placeable.kt:370)

2022-01-12T04:04:52.133795700Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50$default(Placeable.kt:203)

2022-01-12T04:04:52.134794500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.DelegatingLayoutNodeWrapper$measure$1$1.placeChildren(DelegatingLayoutNodeWrapper.kt:125)

2022-01-12T04:04:52.134794500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.DelegatingLayoutNodeWrapper.placeAt-f8xVGno(DelegatingLayoutNodeWrapper.kt:113)

2022-01-12T04:04:52.135795900Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno(Placeable.kt:31)

2022-01-12T04:04:52.137795100Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50(Placeable.kt:370)

2022-01-12T04:04:52.139795300Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.OuterMeasurablePlaceable.placeOuterWrapper-f8xVGno(OuterMeasurablePlaceable.kt:170)

2022-01-12T04:04:52.141794200Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.OuterMeasurablePlaceable.access$placeOuterWrapper-f8xVGno(OuterMeasurablePlaceable.kt:28)

2022-01-12T04:04:52.142793700Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.OuterMeasurablePlaceable$placeAt$1.invoke(OuterMeasurablePlaceable.kt:158)

2022-01-12T04:04:52.143793200Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.OuterMeasurablePlaceable$placeAt$1.invoke(OuterMeasurablePlaceable.kt:157)

2022-01-12T04:04:52.145793500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.snapshots.Snapshot$Companion.observe(Snapshot.kt:1798)

2022-01-12T04:04:52.148794500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.snapshots.SnapshotStateObserver.observeReads(SnapshotStateObserver.kt:121)

2022-01-12T04:04:52.148794500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.OwnerSnapshotObserver.observeReads$ui(OwnerSnapshotObserver.kt:88)

2022-01-12T04:04:52.149794900Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.OwnerSnapshotObserver.observeLayoutModifierSnapshotReads$ui(OwnerSnapshotObserver.kt:69)

2022-01-12T04:04:52.149794900Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.OuterMeasurablePlaceable.placeAt-f8xVGno(OuterMeasurablePlaceable.kt:157)

2022-01-12T04:04:52.149794900Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable.access$placeAt-f8xVGno(Placeable.kt:31)

2022-01-12T04:04:52.150796700Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable$PlacementScope.placeRelative(Placeable.kt:359)

2022-01-12T04:04:52.150796700Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.layout.Placeable$PlacementScope.placeRelative$default(Placeable.kt:179)

2022-01-12T04:04:52.151795100Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.LayoutNode.place$ui(LayoutNode.kt:814)

2022-01-12T04:04:52.153793600Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.MeasureAndLayoutDelegate.remeasureAndRelayoutIfNeeded(MeasureAndLayoutDelegate.kt:232)

2022-01-12T04:04:52.155793500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.MeasureAndLayoutDelegate.access$remeasureAndRelayoutIfNeeded(MeasureAndLayoutDelegate.kt:38)

2022-01-12T04:04:52.155793500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.MeasureAndLayoutDelegate.measureAndLayout(MeasureAndLayoutDelegate.kt:201)

2022-01-12T04:04:52.156795Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.platform.SkiaBasedOwner.measureAndLayout(SkiaBasedOwner.skiko.kt:266)

2022-01-12T04:04:52.156795Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.node.Owner$DefaultImpls.measureAndLayout$default(Owner.kt:182)

2022-01-12T04:04:52.157794500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.platform.SkiaBasedOwner.render(SkiaBasedOwner.skiko.kt:234)

2022-01-12T04:04:52.158793900Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.ComposeScene.render(ComposeScene.skiko.kt:354)

2022-01-12T04:04:52.158793900Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.awt.ComposeLayer$1$onRender$1.invoke(ComposeLayer.desktop.kt:224)

2022-01-12T04:04:52.159795100Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.awt.ComposeLayer$1$onRender$1.invoke(ComposeLayer.desktop.kt:222)

2022-01-12T04:04:52.159795100Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.awt.ComposeLayer.catchExceptions(ComposeLayer.desktop.kt:89)

2022-01-12T04:04:52.161794Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.awt.ComposeLayer.access$catchExceptions(ComposeLayer.desktop.kt:70)

2022-01-12T04:04:52.163794500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.awt.ComposeLayer$1.onRender(ComposeLayer.desktop.kt:222)

2022-01-12T04:04:52.163794500Z W/UiUtilsKt.isJCEFEnabled/ 	at org.jetbrains.skiko.SkiaLayer.update$skiko(SkiaLayer.jvm.kt:433)

2022-01-12T04:04:52.164793700Z W/UiUtilsKt.isJCEFEnabled/ 	at org.jetbrains.skiko.redrawer.Direct3DRedrawer.redrawImmediately(Direct3DRedrawer.kt:49)

2022-01-12T04:04:52.164793700Z W/UiUtilsKt.isJCEFEnabled/ 	at org.jetbrains.skiko.SkiaLayer.paint(SkiaLayer.jvm.kt:324)

2022-01-12T04:04:52.165794200Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.awt.ComposeLayer$ComponentImpl.paint(ComposeLayer.desktop.kt:144)

2022-01-12T04:04:52.165794200Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.JComponent.paintChildren(Unknown Source)

2022-01-12T04:04:52.166794700Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.JComponent.paint(Unknown Source)

2022-01-12T04:04:52.166794700Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.JLayeredPane.paint(Unknown Source)

2022-01-12T04:04:52.166794700Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.JComponent.paintChildren(Unknown Source)

2022-01-12T04:04:52.167794200Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.JComponent.paint(Unknown Source)

2022-01-12T04:04:52.167794200Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.JComponent.paintChildren(Unknown Source)

2022-01-12T04:04:52.168796800Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.JComponent.paint(Unknown Source)

2022-01-12T04:04:52.168796800Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.JLayeredPane.paint(Unknown Source)

2022-01-12T04:04:52.169796400Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.JComponent.paintChildren(Unknown Source)

2022-01-12T04:04:52.169796400Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.JComponent.paintToOffscreen(Unknown Source)

2022-01-12T04:04:52.171795Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.RepaintManager$PaintManager.paintDoubleBufferedImpl(Unknown Source)

2022-01-12T04:04:52.172793900Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.RepaintManager$PaintManager.paintDoubleBuffered(Unknown Source)

2022-01-12T04:04:52.172793900Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.RepaintManager$PaintManager.paint(Unknown Source)

2022-01-12T04:04:52.173794800Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.RepaintManager.paint(Unknown Source)

2022-01-12T04:04:52.173794800Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.JComponent.paint(Unknown Source)

2022-01-12T04:04:52.174794600Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/java.awt.GraphicsCallback$PaintCallback.run(Unknown Source)

2022-01-12T04:04:52.174794600Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/sun.awt.SunGraphicsCallback.runOneComponent(Unknown Source)

2022-01-12T04:04:52.175793700Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/sun.awt.SunGraphicsCallback.runComponents(Unknown Source)

2022-01-12T04:04:52.176793400Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/java.awt.Container.paint(Unknown Source)

2022-01-12T04:04:52.178795Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/java.awt.Window.paint(Unknown Source)

2022-01-12T04:04:52.179794800Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.RepaintManager$4.run(Unknown Source)

2022-01-12T04:04:52.179794800Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.RepaintManager$4.run(Unknown Source)

2022-01-12T04:04:52.180793800Z W/UiUtilsKt.isJCEFEnabled/ 	at java.base/java.security.AccessController.doPrivileged(Unknown Source)

2022-01-12T04:04:52.180793800Z W/UiUtilsKt.isJCEFEnabled/ 	at java.base/java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)

2022-01-12T04:04:52.180793800Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.RepaintManager.paintDirtyRegions(Unknown Source)

2022-01-12T04:04:52.181794800Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.RepaintManager.paintDirtyRegions(Unknown Source)

2022-01-12T04:04:52.181794800Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.RepaintManager.prePaintDirtyRegions(Unknown Source)

2022-01-12T04:04:52.181794800Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/javax.swing.RepaintManager$ProcessingRunnable.run(Unknown Source)

2022-01-12T04:04:52.182793600Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/java.awt.event.InvocationEvent.dispatch(Unknown Source)

2022-01-12T04:04:52.182793600Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/java.awt.EventQueue.dispatchEventImpl(Unknown Source)

2022-01-12T04:04:52.183793800Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/java.awt.EventQueue$4.run(Unknown Source)

2022-01-12T04:04:52.183793800Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/java.awt.EventQueue$4.run(Unknown Source)

2022-01-12T04:04:52.184795100Z W/UiUtilsKt.isJCEFEnabled/ 	at java.base/java.security.AccessController.doPrivileged(Unknown Source)

2022-01-12T04:04:52.184795100Z W/UiUtilsKt.isJCEFEnabled/ 	at java.base/java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(Unknown Source)

2022-01-12T04:04:52.185793700Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/java.awt.EventQueue.dispatchEvent(Unknown Source)

2022-01-12T04:04:52.186795100Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/java.awt.EventDispatchThread.pumpOneEventForFilters(Unknown Source)

2022-01-12T04:04:52.186795100Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/java.awt.EventDispatchThread.pumpEventsForFilter(Unknown Source)

2022-01-12T04:04:52.186795100Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/java.awt.EventDispatchThread.pumpEventsForHierarchy(Unknown Source)

2022-01-12T04:04:52.186795100Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/java.awt.EventDispatchThread.pumpEvents(Unknown Source)

2022-01-12T04:04:52.187793800Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/java.awt.EventDispatchThread.pumpEvents(Unknown Source)

2022-01-12T04:04:52.188793600Z W/UiUtilsKt.isJCEFEnabled/ 	at java.desktop/java.awt.EventDispatchThread.run(Unknown Source)

2022-01-12T04:04:52.188793600Z I/ModRepo$refreshFromInternet.invokeSuspend/ Updated Index mods. Previous: 209, now: 209
2022-01-12T04:04:52.317794300Z I/AppViewKt.watchDirsAndReloadOnChange/ Started watching folders KWatchChannel(file=C:\Users\whitm\SMOL\staging, mode=Recursive, ignorePatterns=[.*\.bak]), kotlinx.coroutines.flow.EmptyFlow@576ef502, KWatchChannel(file=C:\Program Files (x86)\Fractal Softworks\Starsector - Playground\mods, mode=Recursive, ignorePatterns=[.*\.bak]), KWatchChannel(file=C:\Program Files (x86)\Fractal Softworks\Starsector - Playground\mods\enabled_mods.json, mode=SingleFile, ignorePatterns=[.*\.bak]), KWatchChannel(file=C:\Users\whitm\SMOL\archives, mode=Recursive, ignorePatterns=[.*\.bak])
2022-01-12T04:04:52.354794100Z I/AppViewKt$appView.invokeSuspend/ Initial mod refresh.
2022-01-12T04:04:52.355797200Z I/AppViewKt$reloadModsInner.invokeSuspend/ Reloading mods.
2022-01-12T04:04:52.357795500Z I/ModLoader.reload/ Refreshing mod info files: all.
2022-01-12T04:04:52.375795200Z W/UiUtilsKt.isJCEFEnabled/ java.nio.file.NoSuchFileException: libs

2022-01-12T04:04:52.376797900Z W/UiUtilsKt.isJCEFEnabled/ 	at java.base/sun.nio.fs.WindowsException.translateToIOException(Unknown Source)

2022-01-12T04:04:52.376797900Z W/UiUtilsKt.isJCEFEnabled/ 	at java.base/sun.nio.fs.WindowsException.rethrowAsIOException(Unknown Source)

2022-01-12T04:04:52.377797800Z W/UiUtilsKt.isJCEFEnabled/ 	at java.base/sun.nio.fs.WindowsException.rethrowAsIOException(Unknown Source)

2022-01-12T04:04:52.378797100Z W/UiUtilsKt.isJCEFEnabled/ 	at java.base/sun.nio.fs.WindowsDirectoryStream.<init>(Unknown Source)

2022-01-12T04:04:52.378797100Z W/UiUtilsKt.isJCEFEnabled/ 	at java.base/sun.nio.fs.WindowsFileSystemProvider.newDirectoryStream(Unknown Source)

2022-01-12T04:04:52.378797100Z W/UiUtilsKt.isJCEFEnabled/ 	at java.base/java.nio.file.Files.newDirectoryStream(Unknown Source)

2022-01-12T04:04:52.379795200Z W/UiUtilsKt.isJCEFEnabled/ 	at java.base/java.nio.file.Files.newDirectoryStream(Unknown Source)

2022-01-12T04:04:52.380795500Z W/UiUtilsKt.isJCEFEnabled/ 	at kotlin.io.path.PathsKt__PathUtilsKt.listDirectoryEntries(PathUtils.kt:398)

2022-01-12T04:04:52.382796Z W/UiUtilsKt.isJCEFEnabled/ 	at kotlin.io.path.PathsKt__PathUtilsKt.listDirectoryEntries$default(PathUtils.kt:397)

2022-01-12T04:04:52.382796Z W/UiUtilsKt.isJCEFEnabled/ 	at smol_app.util.UiUtilsKt.isJCEFEnabled(UiUtils.kt:173)

2022-01-12T04:04:52.383796700Z W/UiUtilsKt.isJCEFEnabled/ 	at smol_app.toolbar.ToolbarKt.modBrowserButton(Toolbar.kt:50)

2022-01-12T04:04:52.383796700Z W/UiUtilsKt.isJCEFEnabled/ 	at smol_app.home.HomeViewKt$homeView$2$1.invoke(HomeView.kt:80)

2022-01-12T04:04:52.385795200Z W/UiUtilsKt.isJCEFEnabled/ 	at smol_app.home.HomeViewKt$homeView$2$1.invoke(HomeView.kt:73)

2022-01-12T04:04:52.386795400Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.internal.ComposableLambdaImpl.invoke(ComposableLambda.jvm.kt:116)

2022-01-12T04:04:52.388794500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.internal.ComposableLambdaImpl$invoke$1.invoke(ComposableLambda.jvm.kt:127)

2022-01-12T04:04:52.389795400Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.internal.ComposableLambdaImpl$invoke$1.invoke(ComposableLambda.jvm.kt:127)

2022-01-12T04:04:52.390794400Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.RecomposeScopeImpl.compose(RecomposeScopeImpl.kt:140)

2022-01-12T04:04:52.391795900Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.ComposerImpl.recomposeToGroupEnd(Composer.kt:2158)

2022-01-12T04:04:52.391795900Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.ComposerImpl.skipCurrentGroup(Composer.kt:2404)

2022-01-12T04:04:52.391795900Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.ComposerImpl$doCompose$2$5.invoke(Composer.kt:2585)

2022-01-12T04:04:52.392797200Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.ComposerImpl$doCompose$2$5.invoke(Composer.kt:2571)

2022-01-12T04:04:52.392797200Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.SnapshotStateKt__DerivedStateKt.observeDerivedStateRecalculations(DerivedState.kt:247)

2022-01-12T04:04:52.393795500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.SnapshotStateKt.observeDerivedStateRecalculations(Unknown Source)

2022-01-12T04:04:52.393795500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.ComposerImpl.doCompose(Composer.kt:2571)

2022-01-12T04:04:52.393795500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.ComposerImpl.recompose$runtime(Composer.kt:2547)

2022-01-12T04:04:52.394794500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.CompositionImpl.recompose(Composition.kt:620)

2022-01-12T04:04:52.394794500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.Recomposer.performRecompose(Recomposer.kt:786)

2022-01-12T04:04:52.395795500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.Recomposer.access$performRecompose(Recomposer.kt:105)

2022-01-12T04:04:52.395795500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.Recomposer$runRecomposeAndApplyChanges$2$2.invoke(Recomposer.kt:456)

2022-01-12T04:04:52.396794700Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.Recomposer$runRecomposeAndApplyChanges$2$2.invoke(Recomposer.kt:425)

2022-01-12T04:04:52.399795700Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.BroadcastFrameClock$FrameAwaiter.resume(BroadcastFrameClock.kt:42)

2022-01-12T04:04:52.400794800Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.runtime.BroadcastFrameClock.sendFrame(BroadcastFrameClock.kt:71)

2022-01-12T04:04:52.400794800Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.ComposeScene.render(ComposeScene.skiko.kt:351)

2022-01-12T04:04:52.400794800Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.awt.ComposeLayer$1$onRender$1.invoke(ComposeLayer.desktop.kt:224)

2022-01-12T04:04:52.401794500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.awt.ComposeLayer$1$onRender$1.invoke(ComposeLayer.desktop.kt:222)

2022-01-12T04:04:52.401794500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.awt.ComposeLayer.catchExceptions(ComposeLayer.desktop.kt:89)

2022-01-12T04:04:52.401794500Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.awt.ComposeLayer.access$catchExceptions(ComposeLayer.desktop.kt:70)

2022-01-12T04:04:52.402795200Z W/UiUtilsKt.isJCEFEnabled/ 	at androidx.compose.ui.awt.ComposeLayer$1.onRender(ComposeLayer.desktop.kt:222)

2022-01-12T04:04:52.402795200Z W/UiUtilsKt.isJCEFEnabled/ 	at org.jetbrains.skiko.SkiaLayer.update$skiko(SkiaLayer.jvm.kt:433)

2022-01-12T04:04:52.403796400Z W/UiUtilsKt.isJCEFEnabled/ 	at org.jetbrains.skiko.redrawer.Direct3DRedrawer.update(Direct3DRedrawer.kt:56)

2022-01-12T04:04:52.403796400Z W/UiUtilsKt.isJCEFEnabled/ 	at org.jetbrains.skiko.redrawer.Direct3DRedrawer.access$update(Direct3DRedrawer.kt:12)

